station,pollutant,weekday,hour,mean_value,weekday_label
Dandenong,PM10,3,22,18.63,Thu
Dandenong,PM10,3,23,16.78,Thu
Dandenong,PM10,4,0,14.78,Fri
Dandenong,PM10,4,1,14.41,Fri
Dandenong,PM10,4,2,12.78,Fri
Dandenong,PM10,4,3,12.5,Fri
Dandenong,PM10,4,4,13.14,Fri
Dandenong,PM10,4,5,15.39,Fri
Dandenong,PM10,4,6,16.75,Fri
Dandenong,PM10,4,7,18.24,Fri
Dandenong,PM10,4,8,19.88,Fri
Dandenong,PM10,4,9,17.88,Fri
Dandenong,PM10,4,10,19.37,Fri
Dandenong,PM10,4,11,19.22,Fri
Dandenong,PM10,4,12,18.14,Fri
Dandenong,PM10,4,13,21.13,Fri
Dandenong,PM10,4,14,22.71,Fri
Dandenong,PM10,4,15,22.43,Fri
Dandenong,PM10,4,16,21.78,Fri
Dandenong,PM10,4,17,21.87,Fri
Dandenong,PM10,4,18,22.18,Fri
Dandenong,PM10,4,19,20.42,Fri
Dandenong,PM10,4,20,19.03,Fri
Dandenong,PM10,4,21,18.63,Fri
Dandenong,PM10,4,22,18.12,Fri
Dandenong,PM10,4,23,16.45,Fri
Dandenong,PM10,5,0,15.97,Sat
Dandenong,PM10,5,1,15.6,Sat
Dandenong,PM10,5,2,14.02,Sat
Dandenong,PM10,5,3,13.71,Sat
Dandenong,PM10,5,4,13.35,Sat
Dandenong,PM10,5,5,14.74,Sat
Dandenong,PM10,5,6,16.66,Sat
Dandenong,PM10,5,7,18.37,Sat
Dandenong,PM10,5,8,18.02,Sat
Dandenong,PM10,5,9,15.97,Sat
Dandenong,PM10,5,10,16.69,Sat
Dandenong,PM10,5,11,16.06,Sat
Dandenong,PM10,5,12,15.18,Sat
Dandenong,PM10,5,13,15.58,Sat
Dandenong,PM10,5,14,16.5,Sat
Dandenong,PM10,5,15,16.17,Sat
Dandenong,PM10,5,16,19.3,Sat
Dandenong,PM10,5,17,19.54,Sat
Dandenong,PM10,5,18,21.03,Sat
Dandenong,PM10,5,19,22.24,Sat
Dandenong,PM10,5,20,21.36,Sat
Dandenong,PM10,5,21,19.98,Sat
Dandenong,PM10,5,22,17.95,Sat
Dandenong,PM10,5,23,17.68,Sat
Dandenong,PM10,6,0,16.67,Sun
Dandenong,PM10,6,1,16.0,Sun
Dandenong,PM10,6,2,15.84,Sun
Dandenong,PM10,6,3,15.32,Sun
Dandenong,PM10,6,4,15.49,Sun
Dandenong,PM10,6,5,15.59,Sun
Dandenong,PM10,6,6,15.99,Sun
Dandenong,PM10,6,7,18.44,Sun
Dandenong,PM10,6,8,18.1,Sun
Dandenong,PM10,6,9,19.03,Sun
Dandenong,PM10,6,10,15.76,Sun
Dandenong,PM10,6,11,17.32,Sun
Dandenong,PM10,6,12,14.76,Sun
Dandenong,PM10,6,13,13.84,Sun
Dandenong,PM10,6,14,13.96,Sun
Dandenong,PM10,6,15,15.0,Sun
Dandenong,PM10,6,16,16.63,Sun
Dandenong,PM10,6,17,18.77,Sun
Dandenong,PM10,6,18,20.08,Sun
Dandenong,PM10,6,19,20.54,Sun
Dandenong,PM10,6,20,19.38,Sun
Dandenong,PM10,6,21,17.96,Sun
Dandenong,PM10,6,22,20.5,Sun
Dandenong,PM10,6,23,16.5,Sun
Dandenong,PM2.5,0,0,7.29,Mon
Dandenong,PM2.5,0,1,6.89,Mon
Dandenong,PM2.5,0,2,6.83,Mon
Dandenong,PM2.5,0,3,7.28,Mon
Dandenong,PM2.5,0,4,6.25,Mon
Dandenong,PM2.5,0,5,6.6,Mon
Dandenong,PM2.5,0,6,5.99,Mon
Dandenong,PM2.5,0,7,6.81,Mon
Dandenong,PM2.5,0,8,6.63,Mon
Dandenong,PM2.5,0,9,7.49,Mon
Dandenong,PM2.5,0,10,5.45,Mon
Dandenong,PM2.5,0,11,5.42,Mon
Dandenong,PM2.5,0,12,5.57,Mon
Dandenong,PM2.5,0,13,5.98,Mon
Dandenong,PM2.5,0,14,5.6,Mon
Dandenong,PM2.5,0,15,5.74,Mon
Dandenong,PM2.5,0,16,5.38,Mon
Dandenong,PM2.5,0,17,6.17,Mon
Dandenong,PM2.5,0,18,6.72,Mon
Dandenong,PM2.5,0,19,6.21,Mon
Dandenong,PM2.5,0,20,6.02,Mon
Dandenong,PM2.5,0,21,7.46,Mon
Dandenong,PM2.5,0,22,6.94,Mon
Dandenong,PM2.5,0,23,7.04,Mon
Dandenong,PM2.5,1,0,6.59,Tue
Dandenong,PM2.5,1,1,5.88,Tue
Dandenong,PM2.5,1,2,6.18,Tue
Dandenong,PM2.5,1,3,6.0,Tue
Dandenong,PM2.5,1,4,5.75,Tue
Dandenong,PM2.5,1,5,5.57,Tue
Dandenong,PM2.5,1,6,5.63,Tue
Dandenong,PM2.5,1,7,5.82,Tue
Dandenong,PM2.5,1,8,5.57,Tue
Dandenong,PM2.5,1,9,5.2,Tue
Dandenong,PM2.5,1,10,5.09,Tue
Dandenong,PM2.5,1,11,4.23,Tue
Dandenong,PM2.5,1,12,5.05,Tue
Dandenong,PM2.5,1,13,4.6,Tue
Dandenong,PM2.5,1,14,5.92,Tue
Dandenong,PM2.5,1,15,5.87,Tue
Dandenong,PM2.5,1,16,6.41,Tue
Dandenong,PM2.5,1,17,7.36,Tue
Dandenong,PM2.5,1,18,7.42,Tue
Dandenong,PM2.5,1,19,6.61,Tue
Dandenong,PM2.5,1,20,6.64,Tue
Dandenong,PM2.5,1,21,8.37,Tue
Dandenong,PM2.5,1,22,8.21,Tue
Dandenong,PM2.5,1,23,7.22,Tue
Dandenong,PM2.5,2,0,6.99,Wed
Dandenong,PM2.5,2,1,7.5,Wed
Dandenong,PM2.5,2,2,6.72,Wed
Dandenong,PM2.5,2,3,7.05,Wed
Dandenong,PM2.5,2,4,5.95,Wed
Dandenong,PM2.5,2,5,6.19,Wed
Dandenong,PM2.5,2,6,6.03,Wed
Dandenong,PM2.5,2,7,5.59,Wed
Dandenong,PM2.5,2,8,6.76,Wed
Dandenong,PM2.5,2,9,7.5,Wed
Dandenong,PM2.5,2,10,6.45,Wed
Dandenong,PM2.5,2,11,4.32,Wed
Dandenong,PM2.5,2,12,5.59,Wed
Dandenong,PM2.5,2,13,5.11,Wed
Dandenong,PM2.5,2,14,4.75,Wed
Dandenong,PM2.5,2,15,5.68,Wed
Dandenong,PM2.5,2,16,6.75,Wed
Dandenong,PM2.5,2,17,6.79,Wed
Dandenong,PM2.5,2,18,6.63,Wed
Dandenong,PM2.5,2,19,6.35,Wed
Dandenong,PM2.5,2,20,6.33,Wed
Dandenong,PM2.5,2,21,7.39,Wed
Dandenong,PM2.5,2,22,7.09,Wed
Dandenong,PM2.5,2,23,7.84,Wed
Dandenong,PM2.5,3,0,7.18,Thu
Dandenong,PM2.5,3,1,7.14,Thu
Dandenong,PM2.5,3,2,6.04,Thu
Dandenong,PM2.5,3,3,6.34,Thu
Dandenong,PM2.5,3,4,5.69,Thu
Dandenong,PM2.5,3,5,5.73,Thu
Dandenong,PM2.5,3,6,5.33,Thu
Dandenong,PM2.5,3,7,6.11,Thu
Dandenong,PM2.5,3,8,6.39,Thu
Dandenong,PM2.5,3,9,6.73,Thu
Dandenong,PM2.5,3,10,5.04,Thu
Dandenong,PM2.5,3,11,5.48,Thu
Dandenong,PM2.5,3,12,5.25,Thu
Dandenong,PM2.5,3,13,4.88,Thu
Dandenong,PM2.5,3,14,5.53,Thu
Dandenong,PM2.5,3,15,5.93,Thu
Dandenong,PM2.5,3,16,5.76,Thu
Dandenong,PM2.5,3,17,6.09,Thu
Dandenong,PM2.5,3,18,6.66,Thu
Dandenong,PM2.5,3,19,6.96,Thu
Dandenong,PM2.5,3,20,8.08,Thu
Dandenong,PM2.5,3,21,7.4,Thu
Dandenong,PM2.5,3,22,7.45,Thu
Dandenong,PM2.5,3,23,6.65,Thu
Dandenong,PM2.5,4,0,6.9,Fri
Dandenong,PM2.5,4,1,6.5,Fri
Dandenong,PM2.5,4,2,6.03,Fri
Dandenong,PM2.5,4,3,5.92,Fri
Dandenong,PM2.5,4,4,5.08,Fri
Dandenong,PM2.5,4,5,5.57,Fri
Dandenong,PM2.5,4,6,5.89,Fri
Dandenong,PM2.5,4,7,5.32,Fri
Dandenong,PM2.5,4,8,6.17,Fri
Dandenong,PM2.5,4,9,6.4,Fri
Dandenong,PM2.5,4,10,5.44,Fri
Dandenong,PM2.5,4,11,5.07,Fri
Dandenong,PM2.5,4,12,4.64,Fri
Dandenong,PM2.5,4,13,5.24,Fri
Dandenong,PM2.5,4,14,5.57,Fri
Dandenong,PM2.5,4,15,5.45,Fri
Dandenong,PM2.5,4,16,7.05,Fri
Dandenong,PM2.5,4,17,6.25,Fri
Dandenong,PM2.5,4,18,6.25,Fri
Dandenong,PM2.5,4,19,6.74,Fri
Dandenong,PM2.5,4,20,6.61,Fri
Dandenong,PM2.5,4,21,6.94,Fri
Dandenong,PM2.5,4,22,6.57,Fri
Dandenong,PM2.5,4,23,6.89,Fri
Dandenong,PM2.5,5,0,6.62,Sat
Dandenong,PM2.5,5,1,6.69,Sat
Dandenong,PM2.5,5,2,6.36,Sat
Dandenong,PM2.5,5,3,6.12,Sat
Dandenong,PM2.5,5,4,6.48,Sat
Dandenong,PM2.5,5,5,5.89,Sat
Dandenong,PM2.5,5,6,6.1,Sat
Dandenong,PM2.5,5,7,5.48,Sat
Dandenong,PM2.5,5,8,6.87,Sat
Dandenong,PM2.5,5,9,5.82,Sat
Dandenong,PM2.5,5,10,4.95,Sat
Dandenong,PM2.5,5,11,4.29,Sat
Dandenong,PM2.5,5,12,4.83,Sat
Dandenong,PM2.5,5,13,5.11,Sat
Dandenong,PM2.5,5,14,4.83,Sat
Dandenong,PM2.5,5,15,5.22,Sat
Dandenong,PM2.5,5,16,4.63,Sat
Dandenong,PM2.5,5,17,5.2,Sat
Dandenong,PM2.5,5,18,8.3,Sat
Dandenong,PM2.5,5,19,6.29,Sat
Dandenong,PM2.5,5,20,7.34,Sat
Dandenong,PM2.5,5,21,9.52,Sat
Dandenong,PM2.5,5,22,8.91,Sat
Dandenong,PM2.5,5,23,9.48,Sat
Dandenong,PM2.5,6,0,9.96,Sun
Dandenong,PM2.5,6,1,9.13,Sun
Dandenong,PM2.5,6,2,8.18,Sun
Dandenong,PM2.5,6,3,7.84,Sun
Dandenong,PM2.5,6,4,7.77,Sun
Dandenong,PM2.5,6,5,8.78,Sun
Dandenong,PM2.5,6,6,7.32,Sun
Dandenong,PM2.5,6,7,6.83,Sun
Dandenong,PM2.5,6,8,6.71,Sun
Dandenong,PM2.5,6,9,8.22,Sun
Dandenong,PM2.5,6,10,6.9,Sun
Dandenong,PM2.5,6,11,6.48,Sun
Dandenong,PM2.5,6,12,5.23,Sun
Dandenong,PM2.5,6,13,4.51,Sun
Dandenong,PM2.5,6,14,4.87,Sun
Dandenong,PM2.5,6,15,5.4,Sun
Dandenong,PM2.5,6,16,6.69,Sun
Dandenong,PM2.5,6,17,6.47,Sun
Dandenong,PM2.5,6,18,6.97,Sun
Dandenong,PM2.5,6,19,7.93,Sun
Dandenong,PM2.5,6,20,7.83,Sun
Dandenong,PM2.5,6,21,7.28,Sun
Dandenong,PM2.5,6,22,7.89,Sun
Dandenong,PM2.5,6,23,7.69,Sun
Geelong South,CO,0,0,0.11,Mon
Geelong South,CO,0,2,0.11,Mon
Geelong South,CO,0,3,0.11,Mon
Geelong South,CO,0,4,0.11,Mon
Geelong South,CO,0,5,0.12,Mon
Geelong South,CO,0,6,0.14,Mon
Geelong South,CO,0,7,0.15,Mon
Geelong South,CO,0,8,0.13,Mon
Geelong South,CO,0,9,0.12,Mon
Geelong South,CO,0,10,0.12,Mon
Geelong South,CO,0,11,0.12,Mon
Geelong South,CO,0,12,0.12,Mon
Geelong South,CO,0,13,0.12,Mon
Geelong South,CO,0,14,0.12,Mon
Geelong South,CO,0,15,0.12,Mon
Geelong South,CO,0,16,0.12,Mon
Geelong South,CO,0,17,0.12,Mon
Geelong South,CO,0,18,0.12,Mon
Geelong South,CO,0,19,0.12,Mon
Geelong South,CO,0,20,0.12,Mon
Geelong South,CO,0,21,0.12,Mon
Geelong South,CO,0,22,0.12,Mon
Geelong South,CO,0,23,0.12,Mon
Geelong South,CO,1,0,0.12,Tue
Geelong South,CO,1,2,0.12,Tue
Geelong South,CO,1,3,0.12,Tue
Geelong South,CO,1,4,0.13,Tue
Geelong South,CO,1,5,0.14,Tue
Geelong South,CO,1,6,0.16,Tue
Geelong South,CO,1,7,0.18,Tue
Geelong South,CO,1,8,0.14,Tue
Geelong South,CO,1,9,0.13,Tue
Geelong South,CO,1,10,0.12,Tue
Geelong South,CO,1,11,0.12,Tue
Geelong South,CO,1,12,0.12,Tue
Geelong South,CO,1,13,0.12,Tue
Geelong South,CO,1,14,0.12,Tue
Geelong South,CO,1,15,0.13,Tue
Geelong South,CO,1,16,0.13,Tue
Geelong South,CO,1,17,0.13,Tue
Geelong South,CO,1,18,0.13,Tue
Geelong South,CO,1,19,0.13,Tue
Geelong South,CO,1,20,0.13,Tue
Geelong South,CO,1,21,0.15,Tue
Geelong South,CO,1,22,0.16,Tue
Geelong South,CO,1,23,0.14,Tue
Geelong South,CO,2,0,0.12,Wed
Geelong South,CO,2,2,0.12,Wed
Geelong South,CO,2,3,0.12,Wed
Geelong South,CO,2,4,0.12,Wed
Geelong South,CO,2,5,0.12,Wed
Geelong South,CO,2,6,0.15,Wed
Geelong South,CO,2,7,0.16,Wed
Geelong South,CO,2,8,0.15,Wed
Geelong South,CO,2,9,0.14,Wed
Geelong South,CO,2,10,0.12,Wed
Geelong South,CO,2,11,0.12,Wed
Geelong South,CO,2,12,0.12,Wed
Geelong South,CO,2,13,0.11,Wed
Geelong South,CO,2,14,0.12,Wed
Geelong South,CO,2,15,0.11,Wed
Geelong South,CO,2,16,0.12,Wed
Geelong South,CO,2,17,0.12,Wed
Geelong South,CO,2,18,0.12,Wed
Geelong South,CO,2,19,0.13,Wed
Geelong South,CO,2,20,0.14,Wed
Geelong South,CO,2,21,0.15,Wed
Geelong South,CO,2,22,0.14,Wed
Geelong South,CO,2,23,0.12,Wed
Geelong South,CO,3,0,0.12,Thu
Geelong South,CO,3,2,0.11,Thu
Geelong South,CO,3,3,0.11,Thu
Geelong South,CO,3,4,0.11,Thu
Geelong South,CO,3,5,0.12,Thu
Geelong South,CO,3,6,0.15,Thu
Geelong South,CO,3,7,0.16,Thu
Geelong South,CO,3,8,0.14,Thu
Geelong South,CO,3,9,0.12,Thu
Geelong South,CO,3,10,0.12,Thu
Geelong South,CO,3,11,0.11,Thu
Geelong South,CO,3,12,0.12,Thu
Geelong South,CO,3,13,0.12,Thu
Geelong South,CO,3,14,0.12,Thu
Geelong South,CO,3,15,0.12,Thu
Geelong South,CO,3,16,0.12,Thu
Geelong South,CO,3,17,0.12,Thu
Geelong South,CO,3,18,0.12,Thu
Geelong South,CO,3,19,0.12,Thu
Geelong South,CO,3,20,0.12,Thu
Geelong South,CO,3,21,0.12,Thu
Geelong South,CO,3,22,0.13,Thu
Geelong South,CO,3,23,0.12,Thu
Geelong South,CO,4,0,0.11,Fri
Geelong South,CO,4,2,0.12,Fri
Geelong South,CO,4,3,0.11,Fri
Geelong South,CO,4,4,0.12,Fri
Geelong South,CO,4,5,0.12,Fri
Geelong South,CO,4,6,0.16,Fri
Geelong South,CO,4,7,0.18,Fri
Geelong South,CO,4,8,0.16,Fri
Geelong South,CO,4,9,0.14,Fri
Geelong South,CO,4,10,0.13,Fri
Geelong South,CO,4,11,0.12,Fri
Geelong South,CO,4,12,0.12,Fri
Geelong South,CO,4,13,0.12,Fri
Geelong South,CO,4,14,0.12,Fri
Geelong South,CO,4,15,0.12,Fri
Geelong South,CO,4,16,0.12,Fri
Geelong South,CO,4,17,0.12,Fri
Geelong South,CO,4,18,0.12,Fri
Geelong South,CO,4,19,0.12,Fri
Geelong South,CO,4,20,0.12,Fri
Geelong South,CO,4,21,0.12,Fri
Geelong South,CO,4,22,0.13,Fri
Geelong South,CO,4,23,0.14,Fri
Geelong South,CO,5,0,0.14,Sat
Geelong South,CO,5,2,0.15,Sat
Geelong South,CO,5,3,0.14,Sat
Geelong South,CO,5,4,0.14,Sat
Geelong South,CO,5,5,0.13,Sat
Geelong South,CO,5,6,0.13,Sat
Geelong South,CO,5,7,0.14,Sat
Geelong South,CO,5,8,0.13,Sat
Geelong South,CO,5,9,0.13,Sat
Geelong South,CO,5,10,0.13,Sat
Geelong South,CO,5,11,0.12,Sat
Geelong South,CO,5,12,0.12,Sat
Geelong South,CO,5,13,0.12,Sat
Geelong South,CO,5,14,0.12,Sat
Geelong South,CO,5,15,0.12,Sat
Geelong South,CO,5,16,0.12,Sat
Geelong South,CO,5,17,0.12,Sat
Geelong South,CO,5,18,0.12,Sat
Geelong South,CO,5,19,0.13,Sat
Geelong South,CO,5,20,0.13,Sat
Geelong South,CO,5,21,0.14,Sat
Geelong South,CO,5,22,0.14,Sat
Geelong South,CO,5,23,0.13,Sat
Geelong South,CO,6,0,0.12,Sun
Geelong South,CO,6,2,0.13,Sun
Geelong South,CO,6,3,0.13,Sun
Geelong South,CO,6,4,0.13,Sun
Geelong South,CO,6,5,0.13,Sun
Geelong South,CO,6,6,0.13,Sun
Geelong South,CO,6,7,0.13,Sun
Geelong South,CO,6,8,0.13,Sun
Geelong South,CO,6,9,0.12,Sun
Geelong South,CO,6,10,0.12,Sun
Geelong South,CO,6,11,0.13,Sun
Geelong South,CO,6,12,0.11,Sun
Geelong South,CO,6,13,0.11,Sun
Geelong South,CO,6,14,0.11,Sun
Geelong South,CO,6,15,0.13,Sun
Geelong South,CO,6,16,0.12,Sun
Geelong South,CO,6,17,0.12,Sun
Geelong South,CO,6,18,0.12,Sun
Geelong South,CO,6,19,0.12,Sun
Geelong South,CO,6,20,0.12,Sun
Geelong South,CO,6,21,0.12,Sun
Geelong South,CO,6,22,0.11,Sun
Geelong South,CO,6,23,0.11,Sun
Geelong South,NO2,0,0,5.06,Mon
Geelong South,NO2,0,2,4.41,Mon
Geelong South,NO2,0,3,4.36,Mon
Geelong South,NO2,0,4,6.31,Mon
Geelong South,NO2,0,5,7.35,Mon
Geelong South,NO2,0,6,10.9,Mon
Geelong South,NO2,0,7,12.85,Mon
Geelong South,NO2,0,8,9.52,Mon
Geelong South,NO2,0,9,5.74,Mon
Geelong South,NO2,0,10,4.0,Mon
Geelong South,NO2,0,11,3.27,Mon
Geelong South,NO2,0,12,3.07,Mon
Geelong South,NO2,0,13,2.96,Mon
Geelong South,NO2,0,14,3.67,Mon
Geelong South,NO2,0,15,3.79,Mon
Geelong South,NO2,0,16,4.09,Mon
Geelong South,NO2,0,17,5.8,Mon
Geelong South,NO2,0,18,6.19,Mon
Geelong South,NO2,0,19,7.19,Mon
Geelong South,NO2,0,20,8.29,Mon
Geelong South,NO2,0,21,7.42,Mon
Geelong South,NO2,0,22,6.12,Mon
Geelong South,NO2,0,23,5.92,Mon
Geelong South,NO2,1,0,6.19,Tue
Geelong South,NO2,1,2,5.37,Tue
Geelong South,NO2,1,3,5.05,Tue
Geelong South,NO2,1,4,6.58,Tue
Geelong South,NO2,1,5,8.13,Tue
Geelong South,NO2,1,6,11.03,Tue
Geelong South,NO2,1,7,11.47,Tue
Geelong South,NO2,1,8,8.5,Tue
Geelong South,NO2,1,9,6.44,Tue
Geelong South,NO2,1,10,5.24,Tue
Geelong South,NO2,1,11,4.24,Tue
Geelong South,NO2,1,12,3.69,Tue
Geelong South,NO2,1,13,3.2,Tue
Geelong South,NO2,1,14,3.24,Tue
Geelong South,NO2,1,15,3.91,Tue
Geelong South,NO2,1,16,4.52,Tue
Geelong South,NO2,1,17,5.67,Tue
Geelong South,NO2,1,18,6.38,Tue
Geelong South,NO2,1,19,7.2,Tue
Geelong South,NO2,1,20,8.33,Tue
Geelong South,NO2,1,21,8.98,Tue
Geelong South,NO2,1,22,8.86,Tue
Geelong South,NO2,1,23,8.26,Tue
Geelong South,NO2,2,0,7.51,Wed
Geelong South,NO2,2,2,7.55,Wed
Geelong South,NO2,2,3,6.39,Wed
Geelong South,NO2,2,4,7.12,Wed
Geelong South,NO2,2,5,7.96,Wed
Geelong South,NO2,2,6,12.06,Wed
Geelong South,NO2,2,7,13.55,Wed
Geelong South,NO2,2,8,10.94,Wed
Geelong South,NO2,2,9,8.82,Wed
Geelong South,NO2,2,10,6.41,Wed
Geelong South,NO2,2,11,4.92,Wed
Geelong South,NO2,2,12,4.35,Wed
Geelong South,NO2,2,13,3.34,Wed
Geelong South,NO2,2,14,3.48,Wed
Geelong South,NO2,2,15,4.14,Wed
Geelong South,NO2,2,16,4.83,Wed
Geelong South,NO2,2,17,6.5,Wed
Geelong South,NO2,2,18,7.47,Wed
Geelong South,NO2,2,19,7.62,Wed
Geelong South,NO2,2,20,8.02,Wed
Geelong South,NO2,2,21,8.68,Wed
Geelong South,NO2,2,22,8.36,Wed
Geelong South,NO2,2,23,6.61,Wed
Geelong South,NO2,3,0,5.61,Thu
Geelong South,NO2,3,2,4.64,Thu
Geelong South,NO2,3,3,4.94,Thu
Geelong South,NO2,3,4,5.93,Thu
Geelong South,NO2,3,5,7.17,Thu
Geelong South,NO2,3,6,10.92,Thu
Geelong South,NO2,3,7,12.09,Thu
Geelong South,NO2,3,8,9.61,Thu
Geelong South,NO2,3,9,7.27,Thu
Geelong South,NO2,3,10,5.48,Thu
Geelong South,NO2,3,11,4.34,Thu
Geelong South,NO2,3,12,3.84,Thu
Geelong South,NO2,3,13,3.36,Thu
Geelong South,NO2,3,14,3.73,Thu
Geelong South,NO2,3,15,4.05,Thu
Geelong South,NO2,3,16,4.49,Thu
Geelong South,NO2,3,17,6.05,Thu
Geelong South,NO2,3,18,7.32,Thu
Geelong South,NO2,3,19,7.22,Thu
Geelong South,NO2,3,20,7.22,Thu
Geelong South,NO2,3,21,6.8,Thu
Geelong South,NO2,3,22,7.14,Thu
Geelong South,NO2,3,23,6.3,Thu
Geelong South,NO2,4,0,6.27,Fri
Geelong South,NO2,4,2,6.19,Fri
Geelong South,NO2,4,3,6.32,Fri
Geelong South,NO2,4,4,7.39,Fri
Geelong South,NO2,4,5,9.22,Fri
Geelong South,NO2,4,6,11.27,Fri
Geelong South,NO2,4,7,13.14,Fri
Geelong South,NO2,4,8,10.84,Fri
Geelong South,NO2,4,9,6.93,Fri
Geelong South,NO2,4,10,5.07,Fri
Geelong South,NO2,4,11,4.09,Fri
Geelong South,NO2,4,12,3.69,Fri
Geelong South,NO2,4,13,2.99,Fri
Geelong South,NO2,4,14,3.44,Fri
Geelong South,NO2,4,15,3.65,Fri
Geelong South,NO2,4,16,3.78,Fri
Geelong South,NO2,4,17,5.86,Fri
Geelong South,NO2,4,18,5.81,Fri
Geelong South,NO2,4,19,6.16,Fri
Geelong South,NO2,4,20,6.61,Fri
Geelong South,NO2,4,21,6.63,Fri
Geelong South,NO2,4,22,6.46,Fri
Geelong South,NO2,4,23,6.27,Fri
Geelong South,NO2,5,0,6.14,Sat
Geelong South,NO2,5,2,6.18,Sat
Geelong South,NO2,5,3,6.1,Sat
Geelong South,NO2,5,4,5.14,Sat
Geelong South,NO2,5,5,5.4,Sat
Geelong South,NO2,5,6,6.24,Sat
Geelong South,NO2,5,7,6.53,Sat
Geelong South,NO2,5,8,5.2,Sat
Geelong South,NO2,5,9,4.01,Sat
Geelong South,NO2,5,10,3.13,Sat
Geelong South,NO2,5,11,2.58,Sat
Geelong South,NO2,5,12,2.47,Sat
Geelong South,NO2,5,13,2.34,Sat
Geelong South,NO2,5,14,1.96,Sat
Geelong South,NO2,5,15,1.98,Sat
Geelong South,NO2,5,16,2.24,Sat
Geelong South,NO2,5,17,3.64,Sat
Geelong South,NO2,5,18,5.17,Sat
Geelong South,NO2,5,19,5.77,Sat
Geelong South,NO2,5,20,7.32,Sat
Geelong South,NO2,5,21,7.43,Sat
Geelong South,NO2,5,22,7.81,Sat
Geelong South,NO2,5,23,6.84,Sat
Geelong South,NO2,6,0,6.65,Sun
Geelong South,NO2,6,2,5.45,Sun
Geelong South,NO2,6,3,4.58,Sun
Geelong South,NO2,6,4,4.45,Sun
Geelong South,NO2,6,5,4.53,Sun
Geelong South,NO2,6,6,5.04,Sun
Geelong South,NO2,6,7,5.21,Sun
Geelong South,NO2,6,8,4.57,Sun
Geelong South,NO2,6,9,3.28,Sun
Geelong South,NO2,6,10,2.55,Sun
Geelong South,NO2,6,11,2.39,Sun
Geelong South,NO2,6,12,1.77,Sun
Geelong South,NO2,6,13,1.51,Sun
Geelong South,NO2,6,14,1.57,Sun
Geelong South,NO2,6,15,1.71,Sun
Geelong South,NO2,6,16,2.27,Sun
Geelong South,NO2,6,17,3.96,Sun
Geelong South,NO2,6,18,5.23,Sun
Geelong South,NO2,6,19,6.23,Sun
Geelong South,NO2,6,20,6.7,Sun
Geelong South,NO2,6,21,6.43,Sun
Geelong South,NO2,6,22,6.59,Sun
Geelong South,NO2,6,23,5.61,Sun
Geelong South,O3,0,0,16.44,Mon
Geelong South,O3,0,2,15.12,Mon
Geelong South,O3,0,3,14.65,Mon
Geelong South,O3,0,4,13.19,Mon
Geelong South,O3,0,5,12.56,Mon
Geelong South,O3,0,6,10.6,Mon
Geelong South,O3,0,7,10.31,Mon
Geelong South,O3,0,8,13.16,Mon
Geelong South,O3,0,9,17.11,Mon
Geelong South,O3,0,10,20.48,Mon
Geelong South,O3,0,11,23.03,Mon
Geelong South,O3,0,12,24.44,Mon
Geelong South,O3,0,13,25.4,Mon
Geelong South,O3,0,14,25.08,Mon
Geelong South,O3,0,15,24.88,Mon
Geelong South,O3,0,16,24.1,Mon
Geelong South,O3,0,17,22.06,Mon
Geelong South,O3,0,18,20.87,Mon
Geelong South,O3,0,19,19.21,Mon
Geelong South,O3,0,20,16.92,Mon
Geelong South,O3,0,21,15.91,Mon
Geelong South,O3,0,22,16.27,Mon
Geelong South,O3,0,23,16.0,Mon
Geelong South,O3,1,0,15.11,Tue
Geelong South,O3,1,2,14.32,Tue
Geelong South,O3,1,3,13.92,Tue
Geelong South,O3,1,4,12.69,Tue
Geelong South,O3,1,5,11.63,Tue
Geelong South,O3,1,6,9.62,Tue
Geelong South,O3,1,7,10.26,Tue
Geelong South,O3,1,8,13.53,Tue
Geelong South,O3,1,9,16.27,Tue
Geelong South,O3,1,10,18.9,Tue
Geelong South,O3,1,11,21.92,Tue
Geelong South,O3,1,12,24.01,Tue
Geelong South,O3,1,13,25.82,Tue
Geelong South,O3,1,14,26.13,Tue
Geelong South,O3,1,15,25.99,Tue
Geelong South,O3,1,16,25.13,Tue
Geelong South,O3,1,17,23.39,Tue
Geelong South,O3,1,18,21.43,Tue
Geelong South,O3,1,19,19.04,Tue
Geelong South,O3,1,20,16.83,Tue
Geelong South,O3,1,21,15.34,Tue
Geelong South,O3,1,22,14.22,Tue
Geelong South,O3,1,23,14.03,Tue
Geelong South,O3,2,0,14.23,Wed
Geelong South,O3,2,2,13.37,Wed
Geelong South,O3,2,3,13.85,Wed
Geelong South,O3,2,4,12.89,Wed
Geelong South,O3,2,5,12.34,Wed
Geelong South,O3,2,6,9.73,Wed
Geelong South,O3,2,7,9.02,Wed
Geelong South,O3,2,8,12.1,Wed
Geelong South,O3,2,9,15.61,Wed
Geelong South,O3,2,10,19.77,Wed
Geelong South,O3,2,11,22.74,Wed
Geelong South,O3,2,12,24.14,Wed
Geelong South,O3,2,13,25.92,Wed
Geelong South,O3,2,14,26.35,Wed
Geelong South,O3,2,15,25.2,Wed
Geelong South,O3,2,16,24.47,Wed
Geelong South,O3,2,17,22.17,Wed
Geelong South,O3,2,18,20.23,Wed
Geelong South,O3,2,19,19.16,Wed
Geelong South,O3,2,20,17.2,Wed
